date,ind,rain,ind,temp,ind,wetb,dewpt,vappr,rhum,msl,ind,wdsp,ind,wddir,ww,w,sun,vis,clht,clamt
29-jul-2019 19:00,0,0.6,0,13.5,0,13.2,13,14.9,97,1007,2,7,2,330,21,62,0,30000,70,7
29-jul-2019 20:00,0,0,0,13.2,0,12.9,12.7,14.6,96,1007.1,2,10,2,320,2,11,0,20000,32,7
29-jul-2019 21:00,2,0,0,13.2,0,13,12.8,14.8,98,1007.3,2,9,2,300,21,62,0,20000,40,7
29-jul-2019 22:00,0,0,0,13.7,0,13.4,13.1,15.1,97,1007.3,2,8,2,320,2,11,0,20000,5,7
29-jul-2019 23:00,0,0,0,13.9,0,13.5,13.2,15.1,95,1007.2,2,7,2,320,2,11,0,20000,6,7
30-jul-2019 00:00,0,0,0,13.9,0,13.5,13.2,15.1,95,1007.1,2,9,2,320,2,62,0,20000,5,7
30-jul-2019 01:00,0,0,0,14,0,13.5,13.1,15.1,94,1007.1,2,11,2,320,2,11,0,20000,7,7
30-jul-2019 02:00,0,0,0,14,0,13.6,13.2,15.2,95,1007.2,2,11,2,320,2,11,0,25000,6,7
30-jul-2019 03:00,0,0,0,13.7,0,13.2,12.7,14.8,94,1007.2,2,13,2,320,2,11,0,20000,6,7
30-jul-2019 04:00,0,0,0,13.5,0,13,12.6,14.6,94,1007.5,2,14,2,320,2,11,0,20000,6,7
30-jul-2019 05:00,0,0,0,13.2,0,12.6,12.1,14.1,93,1007.5,2,14,2,320,2,11,0,40000,7,7
30-jul-2019 06:00,0,0,0,13.4,0,12.8,12.3,14.3,93,1007.9,2,15,2,320,2,11,0,40000,8,7
30-jul-2019 07:00,0,0,0,13.9,0,13,12.3,14.2,90,1008.5,2,17,2,320,2,11,0,40000,15,7
30-jul-2019 08:00,0,0,0,14.3,0,13.2,12.3,14.3,88,1008.7,2,14,2,320,2,11,0,40000,12,7
30-jul-2019 09:00,0,0,0,15.4,0,13.6,12.1,14.1,81,1009.1,2,15,2,320,2,11,1,50000,60,6
30-jul-2019 10:00,0,0,0,17.1,0,14.2,11.9,13.9,71,1009.5,2,16,2,320,2,11,0.3,60000,22,5
30-jul-2019 11:00,0,0,0,16.8,0,14,11.6,13.7,72,1009.9,2,15,2,310,2,11,0.9,60000,40,5
30-jul-2019 12:00,0,0,0,17.9,0,14.4,11.6,13.6,66,1010.1,2,14,2,310,2,11,0.3,60000,24,7
30-jul-2019 13:00,2,0,0,17.4,0,14.1,11.3,13.4,68,1010.5,2,15,2,310,25,82,1,30000,50,6
30-jul-2019 14:00,0,0,0,18.1,0,14.3,11.1,13.3,64,1010.4,2,14,2,290,2,11,0.5,60000,50,6
30-jul-2019 15:00,0,0,0,17.5,0,13.9,10.9,13,65,1010.8,2,15,2,290,2,82,0.7,60000,50,6
30-jul-2019 16:00,0,0,0,16.4,0,13.5,11,13.1,71,1011.2,2,16,2,300,2,11,0.3,60000,50,7
30-jul-2019 17:00,0,0,0,16.4,0,13.4,10.8,13,70,1011.3,2,15,2,300,2,11,0,60000,40,7
30-jul-2019 18:00,0,0,0,16.4,0,13,10,12.3,66,1011.5,2,13,2,290,1,81,0.5,50000,250,4
30-jul-2019 19:00,0,0,0,15.8,0,12.8,10.1,12.4,69,1012,2,13,2,300,2,11,0.7,60000,250,5
30-jul-2019 20:00,0,0,0,14.8,0,12.1,9.7,12,71,1012.7,2,11,2,300,2,11,0.3,60000,999,2
30-jul-2019 21:00,0,0,0,13.4,0,11.2,9.1,11.5,75,1013.3,2,7,2,280,2,11,0,50000,999,1
30-jul-2019 22:00,0,0,0,12.5,0,10.6,8.8,11.3,78,1013.3,2,7,2,280,2,11,0,30000,999,1
30-jul-2019 23:00,0,0,0,12.1,0,10.5,9,11.4,81,1013.7,2,5,2,280,2,11,0,30000,999,1
31-jul-2019 00:00,0,0,0,12.2,0,10.7,9.3,11.7,82,1013.8,2,5,2,280,2,11,0,30000,100,5
31-jul-2019 01:00,0,0,0,12.2,0,11,9.8,12.2,86,1013.8,2,3,2,280,2,11,0,30000,60,7
31-jul-2019 02:00,0,0,0,12.9,0,11.2,9.6,11.9,80,1013.7,2,3,2,290,2,11,0,30000,42,7
31-jul-2019 03:00,0,0,0,12.9,0,11.2,9.6,11.9,80,1013.7,2,2,2,240,2,11,0,25000,26,7
31-jul-2019 04:00,2,0,0,12.1,0,11.4,10.8,12.9,92,1013.7,2,1,2,240,20,52,0,25000,23,7
31-jul-2019 05:00,2,0,0,12.4,0,11.7,11.1,13.2,92,1014,2,3,2,330,50,52,0,20000,20,7
31-jul-2019 06:00,2,0,0,12.7,0,12,11.3,13.5,92,1014.2,2,3,2,290,20,52,0,20000,18,7
31-jul-2019 07:00,0,0,0,13,0,12.4,11.8,13.9,93,1014.5,2,3,2,280,10,22,0,8000,29,7
31-jul-2019 08:00,0,0,0,14.2,0,12.8,11.6,13.7,84,1015,2,3,2,270,2,11,0,22000,13,8
31-jul-2019 09:00,0,0,0,14.7,0,13.3,12.1,14.1,85,1015.2,2,4,2,290,2,11,0,22000,12,8
31-jul-2019 10:00,2,0,0,14.3,0,13.5,12.9,14.8,91,1015.8,2,4,2,280,50,52,0,2000,3,8
31-jul-2019 11:00,2,0,0,15.9,0,14.6,13.6,15.6,86,1015.9,2,6,2,290,20,52,0,18000,13,8
31-jul-2019 12:00,2,0,0,15.5,0,14.8,14.3,16.3,92,1016.2,2,7,2,310,60,65,0,40000,6,8
31-jul-2019 13:00,0,0.2,0,15.9,0,14.8,13.9,15.9,88,1016.6,2,9,2,320,60,65,0,50000,10,8
31-jul-2019 14:00,2,0,0,16.3,0,14.2,12.6,14.5,78,1016.8,2,9,2,320,21,62,0,60000,33,8
31-jul-2019 15:00,0,0,0,18,0,14.6,11.8,13.9,67,1016.6,2,12,2,310,1,65,0.1,70000,50,7
31-jul-2019 16:00,0,0,0,18.9,0,14.6,11.1,13.2,60,1016.6,2,12,2,310,2,11,0.9,70000,50,7
31-jul-2019 17:00,0,0,0,18.9,0,14.7,11.2,13.4,61,1016.6,2,12,2,320,2,11,1,70000,999,4
31-jul-2019 18:00,0,0,0,18.2,0,14.1,10.6,12.8,61,1017.1,2,14,2,320,1,56,1,70000,999,3
31-jul-2019 19:00,0,0,0,17,0,13.2,9.9,12.1,63,1017.7,2,12,2,320,2,11,0.9,50000,999,1
31-jul-2019 20:00,0,0,0,15.4,0,12.3,9.5,11.8,68,1018.4,2,11,2,320,2,11,0,50000,999,3
31-jul-2019 21:00,0,0,0,14.1,0,11.7,9.4,11.8,74,1019,2,9,2,320,2,11,0,65000,999,2
31-jul-2019 22:00,0,0,0,13.1,0,11.3,9.5,11.9,79,1019.5,2,9,2,320,2,11,0,60000,999,2
31-jul-2019 23:00,0,0,0,12.8,0,11.1,9.4,11.8,80,1019.7,2,9,2,320,2,11,0,50000,999,1
01-aug-2019 00:00,0,0,0,12.4,0,10.9,9.4,11.8,82,1019.8,2,8,2,320,2,11,0,50000,999,1
01-aug-2019 01:00,0,0,0,12.1,0,10.8,9.6,11.9,84,1019.7,2,9,2,320,2,11,0,50000,999,1
01-aug-2019 02:00,0,0,0,11.8,0,10.2,8.5,11.2,81,1019.6,2,8,2,320,2,11,0,45000,300,6
01-aug-2019 03:00,0,0,0,11.6,0,10.4,9.3,11.6,85,1019.7,2,7,2,320,2,11,0,40000,300,5
01-aug-2019 04:00,0,0,0,11.8,0,10.7,9.7,12,87,1019.6,2,9,2,330,2,11,0,40000,300,5
01-aug-2019 05:00,0,0,0,11.7,0,10.8,9.9,12.2,89,1019.7,2,10,2,340,2,11,0,50000,999,3
01-aug-2019 06:00,0,0,0,12.1,0,11.1,10.1,12.4,88,1019.9,2,8,2,320,2,11,0.3,50000,35,5
01-aug-2019 07:00,0,0,0,13.3,0,12.1,11,13.1,86,1020,2,6,2,320,2,11,1,50000,999,3
01-aug-2019 08:00,0,0,0,14.3,0,12.6,11.2,13.2,81,1019.9,2,7,2,330,2,11,0.8,50000,999,3
01-aug-2019 09:00,0,0,0,16.5,0,13.7,11.4,13.4,72,1019.8,2,4,2,10,2,11,0.8,60000,999,3
01-aug-2019 10:00,0,0,0,17.6,0,14.3,11.5,13.7,68,1020,2,3,2,80,2,11,0.7,60000,20,5
01-aug-2019 11:00,0,0,0,19,0,14.6,11,13.1,60,1020,2,4,2,90,2,11,0.8,60000,25,5
01-aug-2019 12:00,0,0,0,19.7,0,15.6,12.4,14.4,63,1020,2,5,2,110,2,11,0.8,60000,25,5
01-aug-2019 13:00,0,0,0,19.5,0,15.3,12,14,62,1020.1,2,8,2,110,2,11,1,60000,999,3
01-aug-2019 14:00,0,0,0,19.6,0,15.3,11.9,13.9,61,1020.1,2,7,2,130,2,11,1,60000,999,3
01-aug-2019 15:00,0,0,0,19.6,0,15.7,12.7,14.7,65,1020.1,2,7,2,150,2,11,1,60000,999,3
01-aug-2019 16:00,0,0,0,19.6,0,15.2,11.6,13.7,60,1019.9,2,7,2,160,2,11,1,60000,999,2
01-aug-2019 17:00,0,0,0,19.1,0,15.2,12.2,14.1,64,1019.8,2,6,2,160,2,11,1,60000,999,2
01-aug-2019 18:00,0,0,0,18.4,0,14.7,11.8,13.8,65,1019.9,2,6,2,150,2,11,1,60000,999,1
01-aug-2019 19:00,0,0,0,17.4,0,14.6,12.4,14.4,72,1020,2,5,2,150,2,11,0.9,60000,999,1
01-aug-2019 20:00,0,0,0,15.2,0,13.8,12.6,14.7,85,1020.4,2,4,2,170,2,11,0,60000,999,1
01-aug-2019 21:00,3,0,0,13.1,0,12.4,11.7,13.8,92,1020.8,2,3,2,170,2,11,0,60000,999,1
01-aug-2019 22:00,3,0,0,13.3,0,12.9,12.5,14.5,95,1020.9,2,3,2,210,2,11,0,50000,999,1
01-aug-2019 23:00,3,0,0,13.3,0,12.9,12.6,14.5,95,1021,2,2,2,210,2,11,0,40000,999,1
02-aug-2019 00:00,3,0,0,13.9,0,13.2,12.7,14.6,92,1020.9,2,2,2,260,2,11,0,40000,999,1
02-aug-2019 01:00,3,0,0,12.8,0,12.4,12,14.1,95,1020.7,2,2,2,310,2,11,0,40000,999,1
02-aug-2019 02:00,3,0,0,12.8,0,12.4,12.1,14.1,95,1020.8,2,2,2,30,2,11,0,20000,999,1
02-aug-2019 03:00,3,0,0,11.9,0,11.7,11.6,13.6,98,1020.4,2,3,2,40,28,41,0,4500,999,1
02-aug-2019 04:00,3,0,0,11.6,0,11.3,11,13.1,96,1020.1,2,3,2,70,11,0,0,6000,999,1
02-aug-2019 05:00,3,0,0,11.5,0,11.5,11.4,13.6,100,1019.9,2,2,2,50,46,40,0,300,999,3
02-aug-2019 06:00,3,0,0,12.3,0,12.2,12.1,14.1,99,1019.9,2,3,2,70,46,41,0,500,999,3
02-aug-2019 07:00,1,0.1,0,12.4,0,12.4,12.3,14.4,100,1019.9,2,1,2,330,46,44,0,400,3,7
02-aug-2019 08:00,3,0,0,14.1,0,14,13.9,15.9,99,1020.2,2,2,2,100,46,44,0,300,2,7
02-aug-2019 09:00,3,0,0,14.7,0,14.5,14.4,16.3,98,1020.2,2,2,2,100,44,44,0.7,300,2,7
02-aug-2019 10:00,3,0,0,17.3,0,15,13.2,15.2,77,1019.9,2,4,2,110,28,41,1,20000,999,2
02-aug-2019 11:00,0,0,0,19.1,0,15.5,12.8,14.7,67,1019.6,2,7,2,100,2,11,1,40000,999,3
02-aug-2019 12:00,0,0,0,19.4,0,15.8,13,15.1,67,1019.6,2,8,2,110,3,41,1,60000,250,5
02-aug-2019 13:00,0,0,0,19.6,0,16.1,13.5,15.5,68,1019.5,2,8,2,140,2,11,1,60000,250,5
02-aug-2019 14:00,0,0,0,19.9,0,15.9,12.9,14.9,64,1019.2,2,8,2,130,2,11,0.9,60000,250,5
02-aug-2019 15:00,0,0,0,18.9,0,16.2,14.2,16.2,74,1018.9,2,8,2,130,2,11,0.3,60000,250,6
02-aug-2019 16:00,0,0,0,19.1,0,16,13.7,15.7,71,1018.7,2,9,2,120,2,11,0.7,60000,250,6
02-aug-2019 17:00,0,0,0,18.1,0,15.6,13.7,15.7,76,1018.8,2,9,2,140,2,11,0.1,60000,250,6
02-aug-2019 18:00,0,0,0,17.4,0,15.5,14,16.1,81,1018.5,2,8,2,140,2,11,0.2,60000,250,6
02-aug-2019 19:00,0,0,0,16.7,0,15.5,14.7,16.6,88,1018.4,2,8,2,140,2,11,0,40000,13,7
02-aug-2019 20:00,0,0,0,16.3,0,15.5,14.9,17,92,1018.3,2,7,2,130,2,11,0,45000,140,7
02-aug-2019 21:00,0,0,0,15.8,0,15.2,14.8,16.8,94,1018.2,2,5,2,120,2,11,0,30000,150,7
02-aug-2019 22:00,3,0,0,15.4,0,14.9,14.6,16.5,95,1018,2,6,2,120,2,11,0,25000,140,7
02-aug-2019 23:00,3,0,0,15.4,0,15,14.7,16.7,96,1017.8,2,6,2,120,2,11,0,25000,130,7
03-aug-2019 00:00,3,0,0,15.6,0,15.1,14.8,16.8,95,1017.4,2,6,2,120,2,11,0,25000,90,7
03-aug-2019 01:00,0,0,0,15.9,0,15.4,15,17.1,95,1017.1,2,7,2,120,2,11,0,25000,20,7
03-aug-2019 02:00,0,0,0,16,0,15.5,15.1,17.2,95,1016.5,2,8,2,120,2,11,0,25000,20,7
03-aug-2019 03:00,2,0,0,16,0,15.6,15.3,17.4,96,1015.9,2,8,2,120,58,65,0,10000,13,7
03-aug-2019 04:00,0,1,0,15.7,0,15.5,15.3,17.4,98,1015.6,2,7,2,120,59,65,0,6000,6,8
03-aug-2019 05:00,0,5.1,0,14.9,0,14.7,14.6,16.6,98,1015.5,2,8,2,140,59,65,0,4000,3,8
03-aug-2019 06:00,0,0.9,0,14.7,0,14.6,14.5,16.5,99,1015.4,2,7,2,130,58,65,0,3000,1,8
03-aug-2019 07:00,0,0.1,0,15.1,0,15,14.9,17,99,1015.2,2,6,2,140,21,65,0,1500,40,8
03-aug-2019 08:00,0,0,0,15.6,0,15.4,15.3,17.3,98,1014.8,2,7,2,120,10,22,0,20000,3,7
03-aug-2019 09:00,0,0.1,0,16.1,0,15.4,14.9,16.9,93,1014.7,2,10,2,140,60,62,0,10000,8,8
03-aug-2019 10:00,0,0.3,0,15.4,0,15.1,14.9,16.9,97,1014.4,2,11,2,140,21,62,0,15000,6,7
03-aug-2019 11:00,0,0.2,0,15.9,0,15.6,15.3,17.5,97,1014.1,2,12,2,130,58,65,0,6000,5,8
03-aug-2019 12:00,0,0.3,0,15.7,0,15.3,15,17.1,96,1014,2,12,2,140,21,65,0,20000,5,8
03-aug-2019 13:00,0,2.7,0,15.7,0,15.1,14.6,16.7,94,1013.4,2,12,2,140,60,62,0,10000,5,8
03-aug-2019 14:00,0,0.9,0,15.9,0,15.7,15.6,17.7,98,1012.8,2,14,2,140,58,65,0,1500,2,8
03-aug-2019 15:00,0,0.3,0,16.6,0,16.5,16.4,18.7,99,1012.5,2,15,2,150,21,65,0,6000,2,8
03-aug-2019 16:00,0,0.1,0,17.2,0,16.7,16.4,18.6,95,1012.3,2,12,2,160,21,62,0,30000,5,7
03-aug-2019 17:00,0,0,0,17.1,0,16.3,15.7,17.9,92,1012.3,2,9,2,190,2,11,0.2,30000,9,7
03-aug-2019 18:00,0,0,0,16.6,0,15.8,15.3,17.3,92,1012.1,2,9,2,190,2,65,0.3,30000,9,7
03-aug-2019 19:00,0,0,0,16.4,0,15.5,14.8,16.9,91,1012.2,2,8,2,190,2,11,0.5,55000,42,6
03-aug-2019 20:00,0,0,0,15.1,0,14.6,14.3,16.2,94,1012.2,2,5,2,210,2,11,0,40000,180,5
03-aug-2019 21:00,3,0,0,14.2,0,13.9,13.7,15.6,97,1012.6,2,5,2,210,2,11,0,30000,999,3
03-aug-2019 22:00,3,0,0,13.3,0,13.1,13,14.9,98,1012.7,2,3,2,180,2,11,0,25000,999,2
03-aug-2019 23:00,3,0,0,13.5,0,13.3,13.1,15.1,98,1012.7,2,3,2,190,10,0,0,8000,999,4
04-aug-2019 00:00,3,0,0,13.2,0,13.1,13,15,99,1012.5,2,3,2,140,46,41,0,800,7,7
04-aug-2019 01:00,3,0,0,13.1,0,13,12.9,14.9,99,1012.2,2,4,2,140,28,42,0,4000,5,7
04-aug-2019 02:00,3,0,0,13.1,0,13.1,13,15.1,100,1012,2,4,2,160,46,42,0,500,1,7
04-aug-2019 03:00,3,0,0,13,0,13,13,15,100,1011.5,2,4,2,160,28,42,0,1200,60,5
04-aug-2019 04:00,3,0,0,13.8,0,13.8,13.8,15.8,100,1011.1,2,4,2,160,10,22,0,5000,50,7
04-aug-2019 05:00,3,0,0,14.2,0,14.1,14,16,99,1010.8,2,4,2,160,2,11,0,20000,60,7
04-aug-2019 06:00,1,0.1,0,14.4,0,14.3,14.2,16.2,99,1010.5,2,4,2,150,2,42,0,20000,60,7
04-aug-2019 07:00,0,0,0,15.3,0,15,14.8,16.8,97,1010.2,2,5,2,150,2,11,0.2,20000,8,7
04-aug-2019 08:00,0,0,0,16.2,0,15.6,15.2,17.2,94,1010,2,7,2,160,2,11,0.1,20000,7,7
04-aug-2019 09:00,0,0,0,16.7,0,15.7,14.9,17,90,1009.5,2,9,2,170,2,11,0.4,30000,9,7
04-aug-2019 10:00,0,0,0,17.5,0,16.2,15.2,17.4,87,1009,2,10,2,170,2,11,0.1,30000,11,7
04-aug-2019 11:00,0,0.7,0,16.7,0,15.9,15.3,17.4,92,1009,2,11,2,180,80,82,0,20000,13,7
04-aug-2019 12:00,2,0,0,17.3,0,15.7,14.6,16.5,84,1008.5,2,11,2,160,25,82,0.7,50000,18,7
04-aug-2019 13:00,0,0.1,0,17.5,0,15.8,14.6,16.6,83,1007.7,2,12,2,180,80,82,0,40000,16,7
04-aug-2019 14:00,2,0,0,16.8,0,15.4,14.4,16.4,86,1007.4,2,11,2,170,80,82,0,25000,10,7
04-aug-2019 15:00,0,2.4,0,15.2,0,14.9,14.7,16.7,97,1006.9,2,11,2,160,81,82,0,5000,4,8
04-aug-2019 16:00,0,2.2,0,15.4,0,15.2,15,17.1,98,1005.3,2,12,2,150,80,82,0,3000,3,8
04-aug-2019 17:00,0,1.6,0,15.9,0,15.8,15.7,17.9,99,1004.6,2,15,2,160,80,82,0.1,5000,3,8
04-aug-2019 18:00,2,0,0,17.1,0,16.1,15.4,17.5,90,1004.9,2,13,2,190,25,81,0.7,40000,999,3
04-aug-2019 19:00,0,0,0,16,0,14.3,12.9,14.9,82,1005.7,2,10,2,250,2,11,1,60000,999,1
04-aug-2019 20:00,0,0,0,13.9,0,12.8,11.9,13.9,88,1006.4,2,7,2,230,2,11,0.1,60000,999,1
04-aug-2019 21:00,0,0,0,12.7,0,12.2,11.8,13.8,94,1007.1,2,7,2,230,2,11,0,20000,999,1
04-aug-2019 22:00,0,0,0,12.5,0,12.1,11.8,13.8,95,1007.2,2,8,2,230,2,11,0,20000,999,1
04-aug-2019 23:00,0,0,0,12.3,0,11.9,11.6,13.6,95,1007.3,2,9,2,230,2,11,0,20000,999,1
05-aug-2019 00:00,0,0,0,11.9,0,11.6,11.3,13.4,96,1007.4,2,8,2,230,2,11,0,20000,999,1
05-aug-2019 01:00,3,0,0,11.4,0,11.2,11,13.1,97,1007.5,2,7,2,230,2,11,0,20000,999,1
05-aug-2019 02:00,3,0,0,11.6,0,11.4,11.2,13.3,98,1007.5,2,7,2,230,2,11,0,20000,999,1
05-aug-2019 03:00,3,0,0,12,0,11.7,11.4,13.5,96,1007.2,2,7,2,230,2,11,0,20000,999,4
05-aug-2019 04:00,1,0.1,0,12.1,0,11.8,11.6,13.6,96,1007.3,2,7,2,230,2,11,0,20000,999,4
05-aug-2019 05:00,3,0,0,11.8,0,11.6,11.4,13.5,98,1007.3,2,7,2,210,2,11,0,40000,999,1
05-aug-2019 06:00,3,0.1,0,12.1,0,11.8,11.6,13.6,96,1007.1,2,6,2,210,2,11,0.9,30000,999,1
05-aug-2019 07:00,0,0,0,13.7,0,13.2,12.7,14.8,94,1007,2,7,2,210,2,11,0.3,28000,999,3
05-aug-2019 08:00,2,0,0,14.8,0,14.1,13.6,15.5,92,1007.1,2,9,2,200,80,11,0.1,28000,16,7
05-aug-2019 09:00,2,0,0,15.1,0,14.3,13.7,15.6,91,1006.7,2,11,2,210,80,11,0.4,9000,16,7
05-aug-2019 10:00,0,0.3,0,16.7,0,15.5,14.6,16.6,88,1006.6,2,12,2,200,25,82,0.7,40000,16,6
05-aug-2019 11:00,2,0,0,17.4,0,15.8,14.6,16.7,84,1006.3,2,13,2,200,25,82,0.6,40000,60,7
05-aug-2019 12:00,2,0,0,17.3,0,15.4,13.9,16,81,1006.1,2,14,2,210,25,81,0.4,45000,17,7
05-aug-2019 13:00,2,0,0,18.5,0,15.7,13.7,15.6,73,1005.7,2,17,2,200,25,82,0.6,45000,80,6
05-aug-2019 14:00,2,0,0,18.2,0,15.7,13.8,15.8,76,1005.9,2,16,2,210,80,22,1,35000,80,6
05-aug-2019 15:00,0,0,0,17.9,0,15.1,12.9,14.9,73,1005.7,2,17,2,210,3,82,0.7,35000,80,7
05-aug-2019 16:00,0,0,0,18.2,0,15.5,13.5,15.4,74,1005.6,2,17,2,210,2,11,0.4,45000,50,7
05-aug-2019 17:00,2,0,0,16.7,0,14.6,12.9,14.9,79,1005.6,2,16,2,210,25,82,0.1,50000,80,7
05-aug-2019 18:00,0,0,0,16,0,14.1,12.6,14.6,80,1005.5,2,15,2,200,1,82,0.1,40000,70,7
05-aug-2019 19:00,0,0,0,15.6,0,13.9,12.6,14.5,82,1005.3,2,13,2,210,2,11,0,40000,70,7
05-aug-2019 20:00,0,0,0,14.6,0,13.2,12,14,85,1005.3,2,12,2,210,2,11,0,40000,18,7
05-aug-2019 21:00,2,0,0,14.1,0,13.3,12.6,14.6,91,1005.4,2,11,2,220,25,82,0,35000,17,7
05-aug-2019 22:00,0,0.1,0,13.9,0,13,12.2,14.2,90,1005.1,2,11,2,210,25,82,0,30000,70,7
05-aug-2019 23:00,0,0,0,13.5,0,12.7,12,14,91,1005,2,10,2,210,2,11,0,30000,70,7
06-aug-2019 00:00,0,0,0,14.2,0,13.2,12.4,14.4,89,1004.6,2,11,2,210,2,82,0,30000,17,7
06-aug-2019 01:00,0,0.1,0,14.3,0,13.7,13.2,15.2,93,1004.1,2,13,2,210,80,82,0,25000,18,7
06-aug-2019 02:00,2,0,0,14.3,0,13.8,13.4,15.4,94,1003.9,2,11,2,210,25,82,0,20000,8,7
06-aug-2019 03:00,0,0.1,0,14.1,0,13.7,13.4,15.3,95,1003.8,2,12,2,200,25,82,0,20000,18,7
06-aug-2019 04:00,0,0.9,0,14.1,0,13.9,13.7,15.7,98,1003.3,2,10,2,210,25,82,0,7000,16,7
06-aug-2019 05:00,0,0,0,13.8,0,13.6,13.4,15.4,98,1002.9,2,10,2,210,2,11,0,20000,16,7
06-aug-2019 06:00,0,0,0,13.3,0,12.9,12.6,14.5,95,1003.2,2,9,2,220,1,81,0.9,35000,999,1
06-aug-2019 07:00,0,0,0,13.6,0,13.2,12.9,14.8,95,1003.4,2,11,2,230,2,11,0.8,35000,999,1
06-aug-2019 08:00,2,0,0,14.8,0,14.3,13.9,15.9,94,1003.4,2,10,2,230,25,81,1,40000,40,4
06-aug-2019 09:00,0,0,0,16.5,0,14.7,13.3,15.3,81,1003,2,14,2,230,1,81,1,40000,999,2
06-aug-2019 10:00,0,0,0,17.2,0,14.6,12.5,14.5,74,1003.1,2,15,2,230,2,11,0.8,35000,17,6
06-aug-2019 11:00,0,0,0,17,0,14.6,12.8,14.7,76,1003.6,2,14,2,230,2,11,0.6,45000,19,7
06-aug-2019 12:00,0,0,0,17.2,0,14.6,12.6,14.5,74,1003.4,2,14,2,230,2,81,0.7,40000,38,7
06-aug-2019 13:00,0,0,0,18.6,0,15.4,13,14.9,70,1003.1,2,14,2,240,2,11,1,45000,19,5
06-aug-2019 14:00,0,0,0,18.5,0,15.3,12.8,14.8,70,1003.1,2,15,2,250,2,11,0.5,50000,44,7
06-aug-2019 15:00,0,0,0,17.9,0,15.2,13.1,15.1,74,1003.1,2,15,2,250,2,11,0.8,50000,44,6
06-aug-2019 16:00,2,0,0,18,0,15.2,13,15,73,1003.2,2,14,2,240,80,22,0.7,50000,44,7
06-aug-2019 17:00,0,0,0,18.7,0,15.6,13.2,15.2,71,1003.1,2,14,2,250,2,11,0.7,40000,48,5
06-aug-2019 18:00,0,0,0,17.5,0,14.7,12.5,14.5,72,1003.6,2,12,2,240,2,82,0.8,35000,50,5
06-aug-2019 19:00,0,0,0,16.4,0,14,12,14.1,75,1004,2,11,2,250,2,11,0.2,50000,50,5
06-aug-2019 20:00,0,0,0,15.1,0,13.5,12.1,14.2,83,1004.5,2,9,2,250,2,11,0,50000,50,6
06-aug-2019 21:00,0,0,0,14.6,0,13.3,12.3,14.2,86,1005.1,2,7,2,240,2,11,0,30000,50,7
06-aug-2019 22:00,0,0,0,14.5,0,13.2,12.1,14.1,86,1005.2,2,5,2,220,2,11,0,30000,50,7
06-aug-2019 23:00,0,0,0,14,0,13,12.1,14.2,89,1005.2,2,6,2,230,2,11,0,30000,50,7
07-aug-2019 00:00,0,0,0,13.8,0,12.9,12.2,14.2,90,1005.1,2,6,2,230,2,11,0,25000,50,7
07-aug-2019 01:00,2,0,0,13.5,0,12.9,12.4,14.4,93,1005,2,7,2,250,25,82,0,20000,40,7
07-aug-2019 02:00,0,0,0,13.5,0,12.9,12.3,14.4,93,1005,2,6,2,250,2,11,0,20000,42,7
07-aug-2019 03:00,0,0,0,12.7,0,12.2,11.7,13.8,94,1005.1,2,6,2,240,2,82,0,20000,50,4
07-aug-2019 04:00,3,0,0,12.4,0,11.9,11.5,13.5,94,1005.1,2,7,2,250,2,11,0,30000,999,3
07-aug-2019 05:00,3,0,0,12.5,0,11.8,11.1,13.3,92,1005.1,2,5,2,270,2,11,0.2,50000,999,1
07-aug-2019 06:00,3,0,0,12.4,0,11.8,11.3,13.4,93,1005.5,2,6,2,250,3,81,0.9,50000,999,3
07-aug-2019 07:00,0,0,0,13.9,0,12.9,12.1,14.1,89,1005.6,2,6,2,250,2,11,0.5,50000,60,6
07-aug-2019 08:00,0,0,0,14.4,0,12.8,11.4,13.5,82,1006,2,6,2,260,2,11,0.6,50000,50,7
07-aug-2019 09:00,0,0,0,15.7,0,13.7,12,14.1,79,1006.4,2,8,2,270,2,11,0.4,30000,50,6
07-aug-2019 10:00,2,0,0,16,0,13.8,12,14,77,1006.9,2,11,2,270,80,82,0.2,20000,16,7
07-aug-2019 11:00,2,0,0,17.3,0,14.7,12.6,14.6,74,1006.9,2,7,2,260,25,82,0.6,25000,60,7
07-aug-2019 12:00,0,0,0,18.5,0,14.8,11.9,13.9,65,1006.8,2,8,2,260,2,81,0,50000,60,7
07-aug-2019 13:00,0,0,0,19.1,0,15.1,12,14,63,1006.9,2,8,2,290,2,11,0.5,60000,60,7
07-aug-2019 14:00,0,0,0,19.1,0,15.3,12.4,14.3,65,1006.9,2,9,2,270,2,11,0.7,60000,60,5
07-aug-2019 15:00,0,0,0,19.9,0,15.5,12,14.1,61,1006.8,2,9,2,290,2,11,0.9,60000,60,6
07-aug-2019 16:00,0,0,0,19.3,0,14.9,11.4,13.4,60,1006.9,2,9,2,290,2,11,0.6,60000,70,7
07-aug-2019 17:00,0,0,0,19.1,0,15.1,11.9,14,63,1006.9,2,8,2,300,2,11,0,60000,60,6
07-aug-2019 18:00,0,0,0,18.9,0,15.1,12,14.1,65,1007.2,2,8,2,290,2,11,0.2,50000,70,6
07-aug-2019 19:00,0,0,0,17.7,0,14.6,12.1,14.1,70,1007.7,2,7,2,320,2,11,0.1,50000,70,6
